,codigo_x,prediction,actual,veredict,recall,
5021,3890,sigue,sigue,TP,-,
5022,7834,sigue,sigue,TP,-,
5023,1123,sigue,sigue,TP,-,
5024,7959,fue,fue,TP,-,
5025,8016,fue,fue,TP,-,
5026,7977,fue,sigue,FP,-,
5027,8040,fue,fue,TP,-,
5028,8021,fue,fue,TP,-,
5029,8027,fue,fue,TP,-,
5030,7986,fue,fue,TP,-,
5031,8022,fue,fue,TP,-,
5032,7259,sigue,sigue,TP,-,
5033,7312,fue,fue,TP,-,
5034,7975,fue,fue,TP,-,
5035,7338,sigue,sigue,TP,-,
5036,5677,sigue,sigue,TP,-,
5037,8023,fue,sigue,FP,-,
5038,8042,fue,sigue,FP,-,
5039,7943,fue,sigue,FP,-,
5040,7536,sigue,sigue,TP,-,
5041,5181,sigue,sigue,TP,-,
5042,5429,fue,sigue,FP,-,
5043,7655,sigue,fue,FP,FN,
5044,5558,sigue,sigue,TP,-,
5045,7663,sigue,sigue,TP,-,
5046,7773,fue,sigue,FP,-,
5047,8045,fue,fue,TP,-,
5048,1424,sigue,sigue,TP,-,
5049,5280,sigue,sigue,TP,-,
5050,8020,fue,sigue,FP,-,
5051,7994,fue,sigue,FP,-,
5052,6461,sigue,sigue,TP,-,
5053,6765,sigue,sigue,TP,-,
5054,8017,fue,fue,TP,-,
5055,7909,fue,sigue,FP,-,
5056,5000,sigue,sigue,TP,-,
5057,7925,sigue,fue,FP,FN,
5058,5644,sigue,sigue,TP,-,
5059,6638,sigue,sigue,TP,-,
5060,7800,fue,sigue,FP,-,
5061,6690,sigue,sigue,TP,-,
5062,7168,sigue,sigue,TP,-,
5063,7991,fue,sigue,FP,-,
5064,4314,sigue,sigue,TP,-,
5065,7848,sigue,sigue,TP,-,
5066,7632,sigue,sigue,TP,-,
5067,7873,fue,sigue,FP,-,
5068,7801,fue,fue,TP,-,
5069,7061,fue,fue,TP,-,
5070,7847,fue,fue,TP,-,
5071,7633,sigue,sigue,TP,-,
5072,7984,fue,sigue,FP,-,
5073,7914,sigue,sigue,TP,-,
5074,2897,sigue,sigue,TP,-,
5075,5630,fue,sigue,FP,-,
5076,8007,fue,sigue,FP,-,
5077,8048,fue,sigue,FP,-,
5078,8037,fue,fue,TP,-,
5079,7614,sigue,sigue,TP,-,
5080,3318,sigue,sigue,TP,-,
5081,7804,sigue,sigue,TP,-,
5082,6083,sigue,sigue,TP,-,
5083,6766,sigue,sigue,TP,-,
5084,8046,fue,fue,TP,-,
5085,7982,sigue,fue,FP,FN,
5086,4137,sigue,sigue,TP,-,
5087,8009,fue,sigue,FP,-,
5088,7542,sigue,sigue,TP,-,
5089,8033,sigue,fue,FP,FN,
5090,3780,sigue,sigue,TP,-,
5091,6205,sigue,sigue,TP,-,
5092,5027,sigue,sigue,TP,-,
5093,7993,fue,fue,TP,-,
5094,7818,sigue,sigue,TP,-,
5095,7221,fue,sigue,FP,-,
5096,7815,fue,sigue,FP,-,
5097,6839,sigue,sigue,TP,-,
5098,5646,sigue,sigue,TP,-,
5099,8011,fue,sigue,FP,-,
5100,7708,sigue,sigue,TP,-,
5101,7985,fue,fue,TP,-,
5102,7869,fue,sigue,FP,-,
5103,7973,fue,sigue,FP,-,
5104,8043,fue,fue,TP,-,
5105,8012,fue,sigue,FP,-,
5106,5679,sigue,fue,FP,FN,
5107,7530,fue,sigue,FP,-,
5108,6028,sigue,sigue,TP,-,
5109,6565,sigue,sigue,TP,-,
5110,3676,sigue,sigue,TP,-,
5111,8038,fue,fue,TP,-,
5112,3221,sigue,sigue,TP,-,
5113,7779,sigue,sigue,TP,-,
5114,7942,sigue,sigue,TP,-,
5115,8035,fue,fue,TP,-,
5116,7845,sigue,sigue,TP,-,
5117,7920,fue,fue,TP,-,
5118,7996,sigue,sigue,TP,-,
5119,2522,sigue,sigue,TP,-,
5120,7990,fue,fue,TP,-,
5121,7080,sigue,sigue,TP,-,
5122,5965,sigue,sigue,TP,-,
5123,5447,sigue,sigue,TP,-,
5124,7932,fue,fue,TP,-,
5125,6685,sigue,sigue,TP,-,
5126,5549,sigue,sigue,TP,-,
5127,854,sigue,sigue,TP,-,
5128,7295,fue,sigue,FP,-,
5129,4807,sigue,sigue,TP,-,
5130,8018,fue,fue,TP,-,
5131,3169,sigue,sigue,TP,-,
5132,7947,fue,fue,TP,-,
5133,4514,sigue,sigue,TP,-,
5134,7814,sigue,sigue,TP,-,
5135,7754,sigue,sigue,TP,-,
5136,7717,sigue,fue,FP,FN,
5137,6014,sigue,sigue,TP,-,
5138,7775,sigue,fue,FP,FN,
5139,8025,fue,fue,TP,-,
5140,3827,sigue,sigue,TP,-,
5141,7976,sigue,fue,FP,FN,
5142,5412,sigue,sigue,TP,-,
5143,8041,fue,fue,TP,-,
5144,7995,fue,fue,TP,-,
5145,7395,fue,sigue,FP,-,
5146,214,sigue,sigue,TP,-,
5147,7849,fue,sigue,FP,-,
5148,5232,fue,sigue,FP,-,
5149,8019,fue,sigue,FP,-,
5150,4958,sigue,sigue,TP,-,
5151,7880,fue,fue,TP,-,
5152,3979,sigue,sigue,TP,-,
5153,442,sigue,sigue,TP,-,
5154,7330,sigue,sigue,TP,-,
5155,7846,sigue,sigue,TP,-,
5156,8004,fue,fue,TP,-,
5157,7823,fue,fue,TP,-,
5158,7298,sigue,sigue,TP,-,
5159,7963,fue,sigue,FP,-,
5160,5396,sigue,sigue,TP,-,
5161,8015,fue,fue,TP,-,
5162,7989,fue,sigue,FP,-,
5163,7588,sigue,fue,FP,FN,
5164,7821,sigue,fue,FP,FN,
5165,6203,sigue,sigue,TP,-,
5166,6582,sigue,fue,FP,FN,
5167,7392,fue,fue,TP,-,
5168,7226,sigue,sigue,TP,-,
5169,7885,fue,sigue,FP,-,
5170,3326,sigue,sigue,TP,-,
5171,449,sigue,sigue,TP,-,
5172,6934,sigue,sigue,TP,-,
5173,7137,sigue,sigue,TP,-,
5174,6682,sigue,sigue,TP,-,
5175,1269,sigue,sigue,TP,-,
5176,7037,fue,fue,TP,-,
5177,7890,sigue,sigue,TP,-,
5178,8031,fue,sigue,FP,-,
5179,1419,sigue,sigue,TP,-,
5180,8039,sigue,fue,FP,FN,
5181,8026,fue,fue,TP,-,
5182,3525,sigue,sigue,TP,-,
5183,8036,fue,sigue,FP,-,
5184,6885,sigue,sigue,TP,-,
5185,8029,fue,fue,TP,-,
5186,7893,fue,fue,TP,-,
5187,7907,sigue,sigue,TP,-,
5188,4775,sigue,sigue,TP,-,
5189,4832,sigue,sigue,TP,-,
5190,3321,sigue,sigue,TP,-,
5191,7965,fue,fue,TP,-,
5192,624,sigue,sigue,TP,-,
5193,6877,sigue,fue,FP,FN,
5194,4385,sigue,sigue,TP,-,
5195,8030,fue,fue,TP,-,
5196,366,sigue,sigue,TP,-,
5197,6206,sigue,sigue,TP,-,
5198,8034,fue,fue,TP,-,
5199,7618,sigue,sigue,TP,-,
5200,7879,fue,fue,TP,-,
5201,6600,fue,sigue,FP,-,
5202,7685,sigue,sigue,TP,-,
5203,7331,sigue,fue,FP,FN,
5204,5933,sigue,sigue,TP,-,
5205,7170,sigue,sigue,TP,-,
5206,5201,sigue,sigue,TP,-,
5207,3890,sigue,sigue,TP,-,
5208,7834,sigue,sigue,TP,-,
5209,8050,fue,fue,TP,-,
5210,8051,fue,fue,TP,-,
5211,1123,sigue,sigue,TP,-,
5212,8049,sigue,sigue,TP,-,
5213,7959,fue,fue,TP,-,
5214,8016,fue,fue,TP,-,
5215,7977,fue,sigue,FP,-,
5216,8040,fue,fue,TP,-,
5217,8021,fue,fue,TP,-,
5218,8027,fue,fue,TP,-,
5219,7986,fue,fue,TP,-,
5220,7259,sigue,sigue,TP,-,
5221,7312,sigue,fue,FP,FN,
5222,7338,sigue,sigue,TP,-,
5223,5677,sigue,sigue,TP,-,
5224,8023,fue,sigue,FP,-,
5225,8042,fue,sigue,FP,-,
5226,7943,fue,sigue,FP,-,
5227,849,sigue,sigue,TP,-,
5228,7536,sigue,sigue,TP,-,
5229,5181,sigue,sigue,TP,-,
5230,5429,sigue,sigue,TP,-,
5231,7655,fue,fue,TP,-,
5232,5558,sigue,sigue,TP,-,
5233,7663,sigue,sigue,TP,-,
5234,7773,fue,sigue,FP,-,
5235,1424,sigue,sigue,TP,-,
5236,5280,sigue,sigue,TP,-,
5237,8020,fue,sigue,FP,-,
5238,7994,fue,sigue,FP,-,
5239,6461,sigue,sigue,TP,-,
5240,6765,sigue,sigue,TP,-,
5241,8017,fue,fue,TP,-,
5242,7909,fue,sigue,FP,-,
5243,5000,sigue,sigue,TP,-,
5244,7925,sigue,fue,FP,FN,
5245,5644,sigue,sigue,TP,-,
5246,6638,sigue,sigue,TP,-,
5247,7800,fue,sigue,FP,-,
5248,6690,sigue,sigue,TP,-,
5249,7168,sigue,sigue,TP,-,
5250,7991,fue,sigue,FP,-,
5251,4314,sigue,sigue,TP,-,
5252,7848,sigue,sigue,TP,-,
5253,7632,sigue,sigue,TP,-,
5254,7873,fue,sigue,FP,-,
5255,7801,sigue,fue,FP,FN,
5256,7061,fue,fue,TP,-,
5257,7847,sigue,fue,FP,FN,
5258,7633,sigue,sigue,TP,-,
5259,7984,fue,sigue,FP,-,
5260,7914,sigue,sigue,TP,-,
5261,2897,sigue,sigue,TP,-,
5262,5630,fue,sigue,FP,-,
5263,8007,fue,sigue,FP,-,
5264,8048,fue,sigue,FP,-,
5265,8037,fue,fue,TP,-,
5266,8052,fue,sigue,FP,-,
5267,7614,sigue,sigue,TP,-,
5268,3318,sigue,sigue,TP,-,
5269,7804,sigue,sigue,TP,-,
5270,6083,sigue,sigue,TP,-,
5271,6766,sigue,sigue,TP,-,
5272,8046,fue,fue,TP,-,
5273,7982,sigue,fue,FP,FN,
5274,4137,sigue,sigue,TP,-,
5275,8009,fue,sigue,FP,-,
5276,7542,sigue,sigue,TP,-,
5277,8033,sigue,fue,FP,FN,
5278,3780,sigue,sigue,TP,-,
5279,6205,sigue,sigue,TP,-,
5280,5027,sigue,sigue,TP,-,
5281,7993,fue,fue,TP,-,
5282,7818,sigue,sigue,TP,-,
5283,7221,fue,sigue,FP,-,
5284,7815,fue,sigue,FP,-,
5285,6839,sigue,sigue,TP,-,
5286,5646,sigue,sigue,TP,-,
5287,8011,fue,sigue,FP,-,
5288,7708,sigue,sigue,TP,-,
5289,7985,fue,fue,TP,-,
5290,7869,fue,sigue,FP,-,
5291,7973,sigue,sigue,TP,-,
5292,8043,fue,fue,TP,-,
5293,8012,fue,sigue,FP,-,
5294,5679,sigue,fue,FP,FN,
5295,7530,fue,sigue,FP,-,
5296,6028,sigue,sigue,TP,-,
5297,6565,sigue,sigue,TP,-,
5298,3676,sigue,sigue,TP,-,
5299,3221,sigue,sigue,TP,-,
5300,7779,sigue,sigue,TP,-,
5301,7942,fue,sigue,FP,-,
5302,8035,fue,fue,TP,-,
5303,7845,sigue,sigue,TP,-,
5304,7920,fue,fue,TP,-,
5305,7996,sigue,sigue,TP,-,
5306,2522,sigue,sigue,TP,-,
5307,7990,sigue,fue,FP,FN,
5308,7080,sigue,sigue,TP,-,
5309,5965,sigue,sigue,TP,-,
5310,5447,sigue,sigue,TP,-,
5311,7932,fue,fue,TP,-,
5312,6685,fue,sigue,FP,-,
5313,5549,sigue,sigue,TP,-,
5314,854,sigue,sigue,TP,-,
5315,7295,fue,sigue,FP,-,
5316,4807,sigue,sigue,TP,-,
5317,8018,fue,fue,TP,-,
5318,3169,sigue,sigue,TP,-,
5319,7947,fue,fue,TP,-,
5320,4514,sigue,sigue,TP,-,
5321,7814,sigue,sigue,TP,-,
5322,7754,sigue,sigue,TP,-,
5323,7717,sigue,fue,FP,FN,
5324,6014,sigue,sigue,TP,-,
5325,7775,sigue,fue,FP,FN,
5326,8025,fue,fue,TP,-,
5327,3827,sigue,sigue,TP,-,
5328,7976,sigue,fue,FP,FN,
5329,5412,sigue,sigue,TP,-,
5330,7995,fue,fue,TP,-,
5331,7395,fue,sigue,FP,-,
5332,214,sigue,sigue,TP,-,
5333,7849,fue,sigue,FP,-,
5334,5232,sigue,sigue,TP,-,
5335,8019,fue,sigue,FP,-,
5336,4958,sigue,sigue,TP,-,
5337,7880,fue,fue,TP,-,
5338,3979,sigue,sigue,TP,-,
5339,442,sigue,sigue,TP,-,
5340,7330,sigue,sigue,TP,-,
5341,8053,fue,fue,TP,-,
5342,7846,sigue,sigue,TP,-,
5343,8004,fue,fue,TP,-,
5344,7823,fue,fue,TP,-,
5345,7298,sigue,sigue,TP,-,
5346,7963,fue,sigue,FP,-,
5347,5396,sigue,sigue,TP,-,
5348,7989,fue,sigue,FP,-,
5349,7588,fue,fue,TP,-,
5350,7821,sigue,fue,FP,FN,
5351,6203,sigue,sigue,TP,-,
5352,6582,sigue,fue,FP,FN,
5353,7392,fue,fue,TP,-,
5354,7226,sigue,sigue,TP,-,
5355,7885,fue,sigue,FP,-,
5356,3326,sigue,sigue,TP,-,
5357,449,sigue,sigue,TP,-,
5358,6934,sigue,sigue,TP,-,
5359,7137,sigue,sigue,TP,-,
5360,6682,sigue,sigue,TP,-,
5361,1269,sigue,sigue,TP,-,
5362,7037,fue,fue,TP,-,
5363,7890,sigue,sigue,TP,-,
5364,8031,fue,sigue,FP,-,
5365,1419,sigue,sigue,TP,-,
5366,8039,fue,fue,TP,-,
5367,8026,fue,fue,TP,-,
5368,3525,sigue,sigue,TP,-,
5369,8036,fue,sigue,FP,-,
5370,6885,sigue,sigue,TP,-,
5371,7893,fue,fue,TP,-,
5372,7907,sigue,sigue,TP,-,
5373,4775,sigue,sigue,TP,-,
5374,4832,sigue,sigue,TP,-,
5375,3321,sigue,sigue,TP,-,
5376,624,sigue,sigue,TP,-,
5377,6877,sigue,fue,FP,FN,
5378,4385,sigue,sigue,TP,-,
5379,8030,sigue,fue,FP,FN,
5380,366,sigue,sigue,TP,-,
5381,6206,sigue,sigue,TP,-,
5382,8034,fue,fue,TP,-,
5383,7618,sigue,sigue,TP,-,
5384,7879,fue,fue,TP,-,
5385,6600,fue,sigue,FP,-,
5386,7685,sigue,sigue,TP,-,
5387,7331,sigue,fue,FP,FN,
5388,5933,sigue,sigue,TP,-,
5389,7170,fue,sigue,FP,-,
5390,5201,sigue,sigue,TP,-,
5391,3890,sigue,sigue,TP,-,
5392,7834,sigue,sigue,TP,-,
5393,8050,sigue,fue,FP,FN,
5394,8051,fue,fue,TP,-,
5395,1123,sigue,sigue,TP,-,
5396,8049,sigue,sigue,TP,-,
5397,7959,fue,fue,TP,-,
5398,8016,fue,fue,TP,-,
5399,7977,fue,sigue,FP,-,
5400,8040,fue,fue,TP,-,
5401,8027,fue,fue,TP,-,
5402,7986,sigue,fue,FP,FN,
5403,7259,sigue,sigue,TP,-,
5404,7312,fue,fue,TP,-,
5405,7338,sigue,sigue,TP,-,
5406,5677,sigue,sigue,TP,-,
5407,8023,fue,sigue,FP,-,
5408,8042,fue,sigue,FP,-,
5409,7943,fue,sigue,FP,-,
5410,849,sigue,sigue,TP,-,
5411,7536,sigue,sigue,TP,-,
5412,5181,sigue,sigue,TP,-,
5413,5429,sigue,sigue,TP,-,
5414,7655,sigue,fue,FP,FN,
5415,5558,sigue,sigue,TP,-,
5416,7663,sigue,sigue,TP,-,
5417,7773,fue,sigue,FP,-,
5418,8064,fue,fue,TP,-,
5419,1424,sigue,sigue,TP,-,
5420,5280,sigue,sigue,TP,-,
5421,8020,fue,sigue,FP,-,
5422,8061,fue,fue,TP,-,
5423,7994,fue,sigue,FP,-,
5424,6461,sigue,sigue,TP,-,
5425,6765,sigue,sigue,TP,-,
5426,8017,fue,fue,TP,-,
5427,7909,sigue,sigue,TP,-,
5428,5000,sigue,sigue,TP,-,
5429,7925,fue,fue,TP,-,
5430,5644,sigue,sigue,TP,-,
5431,6638,sigue,sigue,TP,-,
5432,7800,fue,sigue,FP,-,
5433,6690,sigue,sigue,TP,-,
5434,7168,sigue,sigue,TP,-,
5435,7991,fue,sigue,FP,-,
5436,8058,fue,fue,TP,-,
5437,4314,sigue,sigue,TP,-,
5438,7848,fue,sigue,FP,-,
5439,7632,sigue,sigue,TP,-,
5440,7873,fue,sigue,FP,-,
5441,7801,fue,fue,TP,-,
5442,7061,fue,fue,TP,-,
5443,7847,fue,fue,TP,-,
5444,7633,sigue,sigue,TP,-,
5445,7984,fue,sigue,FP,-,
5446,7914,sigue,sigue,TP,-,
5447,2897,fue,sigue,FP,-,
5448,5630,fue,sigue,FP,-,
5449,8007,fue,sigue,FP,-,
5450,8048,fue,sigue,FP,-,
5451,8037,fue,fue,TP,-,
5452,8052,fue,sigue,FP,-,
5453,7614,sigue,sigue,TP,-,
5454,3318,sigue,sigue,TP,-,
5455,7804,sigue,sigue,TP,-,
5456,6083,sigue,sigue,TP,-,
5457,6766,sigue,sigue,TP,-,
5458,7982,sigue,fue,FP,FN,
5459,4137,sigue,sigue,TP,-,
5460,8009,fue,sigue,FP,-,
5461,7542,sigue,sigue,TP,-,
5462,8033,sigue,fue,FP,FN,
5463,3780,sigue,sigue,TP,-,
5464,6205,sigue,sigue,TP,-,
5465,5027,sigue,sigue,TP,-,
5466,7993,fue,fue,TP,-,
5467,7818,sigue,sigue,TP,-,
5468,7221,fue,sigue,FP,-,
5469,7815,fue,sigue,FP,-,
5470,8055,fue,fue,TP,-,
5471,6839,sigue,sigue,TP,-,
5472,5646,sigue,sigue,TP,-,
5473,8011,fue,sigue,FP,-,
5474,7708,sigue,sigue,TP,-,
5475,7869,fue,sigue,FP,-,
5476,7973,sigue,sigue,TP,-,
5477,8043,fue,fue,TP,-,
5478,8012,fue,sigue,FP,-,
5479,5679,sigue,fue,FP,FN,
5480,7530,fue,sigue,FP,-,
5481,6028,sigue,sigue,TP,-,
5482,6565,sigue,sigue,TP,-,
5483,3676,sigue,sigue,TP,-,
5484,3221,sigue,sigue,TP,-,
5485,7779,sigue,sigue,TP,-,
5486,7942,fue,sigue,FP,-,
5487,8035,fue,fue,TP,-,
5488,7845,sigue,sigue,TP,-,
5489,7920,fue,fue,TP,-,
5490,7996,sigue,sigue,TP,-,
5491,2522,sigue,sigue,TP,-,
5492,7990,fue,fue,TP,-,
5493,7080,sigue,sigue,TP,-,
5494,5965,sigue,sigue,TP,-,
5495,5447,sigue,sigue,TP,-,
5496,7932,fue,fue,TP,-,
5497,6685,sigue,sigue,TP,-,
5498,8056,sigue,sigue,TP,-,
5499,5549,sigue,sigue,TP,-,
5500,854,sigue,sigue,TP,-,
5501,7295,fue,sigue,FP,-,
5502,8059,fue,fue,TP,-,
5503,4807,sigue,sigue,TP,-,
5504,8018,fue,fue,TP,-,
5505,3169,sigue,sigue,TP,-,
5506,4514,sigue,sigue,TP,-,
5507,7814,sigue,sigue,TP,-,
5508,7754,sigue,sigue,TP,-,
5509,7717,sigue,fue,FP,FN,
5510,6014,sigue,sigue,TP,-,
5511,7775,sigue,fue,FP,FN,
5512,3827,sigue,sigue,TP,-,
5513,7976,fue,fue,TP,-,
5514,8054,fue,sigue,FP,-,
5515,5412,sigue,sigue,TP,-,
5516,7995,fue,fue,TP,-,
5517,7395,fue,sigue,FP,-,
5518,214,sigue,sigue,TP,-,
5519,7849,fue,sigue,FP,-,
5520,5232,sigue,sigue,TP,-,
5521,8019,fue,sigue,FP,-,
5522,4958,sigue,sigue,TP,-,
5523,3979,sigue,sigue,TP,-,
5524,442,sigue,sigue,TP,-,
5525,7330,sigue,sigue,TP,-,
5526,7846,sigue,sigue,TP,-,
5527,8004,fue,fue,TP,-,
5528,8062,fue,fue,TP,-,
5529,7823,fue,fue,TP,-,
5530,7298,sigue,sigue,TP,-,
5531,7963,fue,sigue,FP,-,
5532,5396,sigue,sigue,TP,-,
5533,7989,fue,sigue,FP,-,
5534,7588,fue,fue,TP,-,
5535,7821,sigue,fue,FP,FN,
5536,6203,sigue,sigue,TP,-,
5537,6582,sigue,fue,FP,FN,
5538,8060,fue,fue,TP,-,
5539,7226,sigue,sigue,TP,-,
5540,7885,fue,sigue,FP,-,
5541,3326,sigue,sigue,TP,-,
5542,449,sigue,sigue,TP,-,
5543,6934,sigue,sigue,TP,-,
5544,7137,sigue,sigue,TP,-,
5545,6682,sigue,sigue,TP,-,
5546,1269,sigue,sigue,TP,-,
5547,7037,fue,fue,TP,-,
5548,7890,sigue,sigue,TP,-,
5549,8031,fue,sigue,FP,-,
5550,1419,sigue,sigue,TP,-,
5551,8039,sigue,fue,FP,FN,
5552,3525,sigue,sigue,TP,-,
5553,8036,fue,sigue,FP,-,
5554,6885,sigue,sigue,TP,-,
5555,7893,fue,fue,TP,-,
5556,7907,sigue,sigue,TP,-,
5557,4775,sigue,sigue,TP,-,
5558,4832,sigue,sigue,TP,-,
5559,3321,sigue,sigue,TP,-,
5560,624,sigue,sigue,TP,-,
5561,6877,sigue,fue,FP,FN,
5562,4385,sigue,sigue,TP,-,
5563,8030,sigue,fue,FP,FN,
5564,366,sigue,sigue,TP,-,
5565,6206,sigue,sigue,TP,-,
5566,8034,fue,fue,TP,-,
5567,7618,sigue,sigue,TP,-,
5568,6600,fue,sigue,FP,-,
5569,7685,sigue,sigue,TP,-,
5570,7331,sigue,fue,FP,FN,
5571,5933,sigue,sigue,TP,-,
5572,7170,sigue,sigue,TP,-,
5573,5201,sigue,sigue,TP,-,
5574,3890,sigue,sigue,TP,-,
5575,7834,sigue,sigue,TP,-,
5576,8050,sigue,fue,FP,FN,
5577,1123,sigue,sigue,TP,-,
5578,8049,fue,sigue,FP,-,
5579,7959,fue,fue,TP,-,
5580,8016,fue,fue,TP,-,
5581,8066,fue,sigue,FP,-,
5582,7977,fue,sigue,FP,-,
5583,8027,fue,fue,TP,-,
5584,7986,fue,fue,TP,-,
5585,7259,sigue,sigue,TP,-,
5586,7312,sigue,fue,FP,FN,
5587,7338,sigue,sigue,TP,-,
5588,5677,sigue,sigue,TP,-,
5589,8023,fue,sigue,FP,-,
5590,8042,fue,sigue,FP,-,
5591,7943,sigue,sigue,TP,-,
5592,849,sigue,sigue,TP,-,
5593,7536,sigue,sigue,TP,-,
5594,8065,fue,fue,TP,-,
5595,5181,sigue,sigue,TP,-,
5596,5429,sigue,sigue,TP,-,
5597,7655,sigue,fue,FP,FN,
5598,5558,sigue,sigue,TP,-,
5599,7663,sigue,sigue,TP,-,
5600,7773,fue,sigue,FP,-,
5601,8064,fue,fue,TP,-,
5602,1424,sigue,sigue,TP,-,
5603,5280,sigue,sigue,TP,-,
5604,8020,fue,sigue,FP,-,
5605,8061,fue,fue,TP,-,
5606,7994,fue,sigue,FP,-,
5607,6461,sigue,sigue,TP,-,
5608,6765,sigue,sigue,TP,-,
5609,8017,fue,fue,TP,-,
5610,7909,fue,sigue,FP,-,
5611,5000,sigue,sigue,TP,-,
5612,5644,sigue,sigue,TP,-,
5613,6638,sigue,sigue,TP,-,
5614,7800,fue,sigue,FP,-,
5615,6690,sigue,sigue,TP,-,
5616,7168,sigue,sigue,TP,-,
5617,7991,fue,sigue,FP,-,
5618,8063,sigue,sigue,TP,-,
5619,8058,fue,fue,TP,-,
5620,4314,sigue,sigue,TP,-,
5621,7848,fue,sigue,FP,-,
5622,7632,fue,sigue,FP,-,
5623,7873,sigue,sigue,TP,-,
5624,8068,sigue,sigue,TP,-,
5625,7061,sigue,fue,FP,FN,
5626,7847,sigue,fue,FP,FN,
5627,7633,sigue,sigue,TP,-,
5628,7984,fue,sigue,FP,-,
5629,7914,sigue,sigue,TP,-,
5630,2897,fue,sigue,FP,-,
5631,5630,fue,sigue,FP,-,
5632,8007,fue,sigue,FP,-,
5633,8048,fue,sigue,FP,-,
5634,8037,fue,fue,TP,-,
5635,8052,fue,sigue,FP,-,
5636,7614,sigue,sigue,TP,-,
5637,3318,sigue,sigue,TP,-,
5638,7804,sigue,sigue,TP,-,
5639,6083,sigue,sigue,TP,-,
5640,6766,sigue,sigue,TP,-,
5641,7982,sigue,fue,FP,FN,
5642,4137,sigue,sigue,TP,-,
5643,8009,fue,sigue,FP,-,
5644,7542,fue,sigue,FP,-,
5645,8033,sigue,fue,FP,FN,
5646,3780,sigue,sigue,TP,-,
5647,6205,sigue,sigue,TP,-,
5648,5027,sigue,sigue,TP,-,
5649,7993,fue,fue,TP,-,
5650,7818,sigue,sigue,TP,-,
5651,7221,fue,sigue,FP,-,
5652,7815,sigue,sigue,TP,-,
5653,8055,fue,fue,TP,-,
5654,6839,sigue,sigue,TP,-,
5655,5646,sigue,sigue,TP,-,
5656,8011,fue,sigue,FP,-,
5657,7708,sigue,sigue,TP,-,
5658,7869,fue,sigue,FP,-,
5659,7973,sigue,sigue,TP,-,
5660,8043,fue,fue,TP,-,
5661,8012,fue,sigue,FP,-,
5662,5679,sigue,fue,FP,FN,
5663,7530,sigue,sigue,TP,-,
5664,6028,sigue,sigue,TP,-,
5665,6565,sigue,sigue,TP,-,
5666,3676,sigue,sigue,TP,-,
5667,3221,sigue,sigue,TP,-,
5668,7779,sigue,sigue,TP,-,
5669,7942,fue,sigue,FP,-,
5670,8035,fue,fue,TP,-,
5671,7845,fue,sigue,FP,-,
5672,7920,fue,fue,TP,-,
5673,7996,sigue,sigue,TP,-,
5674,2522,sigue,sigue,TP,-,
5675,7990,fue,fue,TP,-,
5676,7080,sigue,sigue,TP,-,
5677,5965,sigue,sigue,TP,-,
5678,5447,sigue,sigue,TP,-,
5679,7932,fue,fue,TP,-,
5680,6685,sigue,sigue,TP,-,
5681,8056,sigue,sigue,TP,-,
5682,5549,sigue,sigue,TP,-,
5683,854,sigue,sigue,TP,-,
5684,7295,sigue,sigue,TP,-,
5685,8059,fue,fue,TP,-,
5686,4807,sigue,sigue,TP,-,
5687,8018,fue,fue,TP,-,
5688,3169,sigue,sigue,TP,-,
5689,4514,sigue,sigue,TP,-,
5690,7814,sigue,sigue,TP,-,
5691,7754,fue,sigue,FP,-,
5692,7717,sigue,fue,FP,FN,
5693,6014,sigue,sigue,TP,-,
5694,7775,sigue,fue,FP,FN,
5695,3827,sigue,sigue,TP,-,
5696,7976,fue,fue,TP,-,
5697,8054,fue,sigue,FP,-,
5698,5412,sigue,sigue,TP,-,
5699,7995,fue,fue,TP,-,
5700,7395,fue,sigue,FP,-,
5701,214,sigue,sigue,TP,-,
5702,7849,sigue,sigue,TP,-,
5703,5232,sigue,sigue,TP,-,
5704,8019,fue,sigue,FP,-,
5705,4958,sigue,sigue,TP,-,
5706,3979,sigue,sigue,TP,-,
5707,442,sigue,sigue,TP,-,
5708,7330,sigue,sigue,TP,-,
5709,7846,sigue,sigue,TP,-,
5710,8062,fue,fue,TP,-,
5711,7823,fue,fue,TP,-,
5712,7298,sigue,sigue,TP,-,
5713,7963,sigue,sigue,TP,-,
5714,5396,sigue,sigue,TP,-,
5715,7989,fue,sigue,FP,-,
5716,7588,fue,fue,TP,-,
5717,7821,sigue,fue,FP,FN,
5718,6203,sigue,sigue,TP,-,
5719,6582,fue,fue,TP,-,
5720,8060,fue,fue,TP,-,
5721,7226,sigue,sigue,TP,-,
5722,7885,sigue,sigue,TP,-,
5723,3326,sigue,sigue,TP,-,
5724,449,fue,sigue,FP,-,
5725,6934,sigue,sigue,TP,-,
5726,7137,sigue,sigue,TP,-,
5727,6682,sigue,sigue,TP,-,
5728,1269,sigue,sigue,TP,-,
5729,7037,fue,fue,TP,-,
5730,7890,sigue,sigue,TP,-,
5731,8031,fue,sigue,FP,-,
5732,1419,sigue,sigue,TP,-,
5733,8067,fue,sigue,FP,-,
5734,8039,sigue,fue,FP,FN,
5735,3525,sigue,sigue,TP,-,
5736,8036,fue,sigue,FP,-,
5737,6885,sigue,sigue,TP,-,
5738,7907,sigue,sigue,TP,-,
5739,4775,sigue,sigue,TP,-,
5740,8069,sigue,sigue,TP,-,
5741,4832,sigue,sigue,TP,-,
